index,srcID,RA,DEC,healpix,pred_ind
14868,643,163.31897651218736,58.705781552184305,6025031,1.7738602764438838e-05
14869,666,163.64807230311442,59.150387568805286,6024903,7.348895451286808e-06
14870,666,163.64807230311442,59.150387568805286,6024903,7.348895451286808e-06
14871,698,164.66558894535206,58.94883488085061,7423218,1.8479049685993232e-06
14872,698,164.66558894535206,58.94883488085061,7423218,1.8479049685993232e-06
14873,700,163.77107257209713,59.086460703238885,6024945,5.521876119018998e-06
14874,714,164.6559076257447,59.519613105687846,7422444,2.3037368919176515e-06
14875,779,163.532764040013,58.47489209024685,6027811,3.6252565678296378e-06
14876,779,163.532764040013,58.47489209024685,6027811,3.6252565678296378e-06
14877,779,163.532764040013,58.47489209024685,6027811,3.6252565678296378e-06
14878,806,164.11264758246713,59.13055495224752,7423054,0.0003496706485748291
14879,844,163.7235814277895,58.588391011091794,6025177,4.228053876431659e-05
14880,912,163.8549198831499,58.69584173382762,6025185,2.908682290581055e-07
14881,912,163.8549198831499,58.69584173382762,6025185,2.908682290581055e-07
14882,912,163.8549198831499,58.69584173382762,6025185,2.908682290581055e-07
14883,912,163.8549198831499,58.69584173382762,6025185,2.908682290581055e-07
14884,947,163.55893733788687,58.67286577003281,6025069,1.1560223356354982e-05
14885,947,163.55893733788687,58.67286577003281,6025069,1.1560223356354982e-05
14886,985,163.00238754511727,58.89705598669194,6024629,0.0005253255367279053
14887,985,163.00238754511727,58.89705598669194,6024629,0.0005253255367279053
14888,985,163.00238754511727,58.89705598669194,6024629,0.0005253255367279053
14889,1002,163.22799465636746,58.569754971177616,6027434,0.00021767616271972656
14890,1002,163.22799465636746,58.569754971177616,6027434,0.00021767616271972656
14891,1041,162.9345231131773,58.88978273249756,6024605,0.00018450617790222168
14892,1041,162.9345231131773,58.88978273249756,6024605,0.00018450617790222168
14893,1041,162.9345231131773,58.88978273249756,6024605,0.00018450617790222168
14894,1041,162.9345231131773,58.88978273249756,6024605,0.00018450617790222168
14895,1041,162.9345231131773,58.88978273249756,6024605,0.00018450617790222168
14896,1043,164.35445091668663,59.02337915284208,7423098,5.639162736770231e-07
14897,1048,164.09877157461722,58.88121982426151,7423244,4.03754529543221e-05
14898,1049,163.42101368921956,58.35956981106511,6027803,2.6246647166772163e-07
14899,1049,163.42101368921956,58.35956981106511,6027803,2.6246647166772163e-07
14900,1049,163.42101368921956,58.35956981106511,6027803,2.6246647166772163e-07
14901,1049,163.42101368921956,58.35956981106511,6027803,2.6246647166772163e-07
14902,1056,163.56583642521161,59.00520713903599,6025002,1.2197917840239825e-06
14903,1056,163.56583642521161,59.00520713903599,6025002,1.2197917840239825e-06
14904,1056,163.56583642521161,59.00520713903599,6025002,1.2197917840239825e-06
14905,1056,163.56583642521161,59.00520713903599,6025002,1.2197917840239825e-06
14906,1061,164.79703403851272,59.28196055544744,7423491,7.591779649374075e-06
14907,1061,164.79703403851272,59.28196055544744,7423491,7.591779649374075e-06
14908,1061,164.79703403851272,59.28196055544744,7423491,7.591779649374075e-06
14909,1155,163.95024397256836,58.93123171763619,6025131,1.588277518749237e-05
14910,1162,163.96131002382228,59.07848864243789,6024954,4.085954788024537e-05
14911,1243,163.65459547226232,59.19749444647099,6024908,6.932228643563576e-06
14912,1243,163.65459547226232,59.19749444647099,6024908,6.932228643563576e-06
14913,1257,164.6808698476499,58.94316806252539,7423224,2.576092356321169e-06
14914,1257,164.6808698476499,58.94316806252539,7423224,2.576092356321169e-06
14915,1257,164.6808698476499,58.94316806252539,7423224,2.576092356321169e-06
14916,1274,163.76750193535602,58.85695581742117,6025114,8.18703028926393e-07
14917,1274,163.76750193535602,58.85695581742117,6025114,8.18703028926393e-07
14918,1274,163.76750193535602,58.85695581742117,6025114,8.18703028926393e-07
14919,1383,164.187286149438,59.37352345785392,7423014,4.8463294660905376e-05
14920,1383,164.187286149438,59.37352345785392,7423014,4.8463294660905376e-05
14921,1383,164.187286149438,59.37352345785392,7423014,4.8463294660905376e-05
14922,1424,163.36500377856632,58.740739554453356,6025038,0.00011900067329406738
14923,1424,163.36500377856632,58.740739554453356,6025038,0.00011900067329406738
14924,1434,163.23289360438153,58.862142800493025,6024981,0.00034596025943756104
14925,1434,163.23289360438153,58.862142800493025,6024981,0.00034596025943756104
14926,1465,164.45070857981364,59.244224997309644,7423128,1.2648490610445151e-06
14927,1465,164.45070857981364,59.244224997309644,7423128,1.2648490610445151e-06
14928,1465,164.45070857981364,59.244224997309644,7423128,1.2648490610445151e-06
14929,1516,164.9376344322372,58.99398666615091,7423563,8.313780881508137e-07
14930,1516,164.9376344322372,58.99398666615091,7423563,8.313780881508137e-07
14931,1567,163.67769628670564,59.00976029409199,6025096,6.869903700135183e-06
14932,1567,163.67769628670564,59.00976029409199,6025096,6.869903700135183e-06
14933,1577,164.08318222261855,59.363770283898106,7422988,0.0003390014171600342
14934,1577,164.08318222261855,59.363770283898106,7422988,0.0003390014171600342
14935,1629,163.56913232515498,58.41822510883529,6027821,1.9249378624408564e-07
14936,1752,163.9471327926321,58.99417007526119,6024959,2.6451923986314796e-05
14937,1752,163.9471327926321,58.99417007526119,6024959,2.6451923986314796e-05
14938,1757,164.2951620614471,59.05340739397185,7423085,1.2364729400360375e-06
14939,1757,164.2951620614471,59.05340739397185,7423085,1.2364729400360375e-06
14940,1757,164.2951620614471,59.05340739397185,7423085,1.2364729400360375e-06
14941,1801,164.34018752594866,58.93593054452627,7423103,1.1559433943375552e-07
14942,1801,164.34018752594866,58.93593054452627,7423103,1.1559433943375552e-07
14943,1801,164.34018752594866,58.93593054452627,7423103,1.1559433943375552e-07
14944,1801,164.34018752594866,58.93593054452627,7423103,1.1559433943375552e-07
14945,1801,164.34018752594866,58.93593054452627,7423103,1.1559433943375552e-07
14946,1801,164.34018752594866,58.93593054452627,7423103,1.1559433943375552e-07
14947,1820,164.29435351374602,59.198209071607856,7423037,1.8422295397613198e-05
14948,1820,164.29435351374602,59.198209071607856,7423037,1.8422295397613198e-05
14949,1820,164.29435351374602,59.198209071607856,7423037,1.8422295397613198e-05
14950,1842,164.01813972907615,58.849284347301506,7423237,0.00042498111724853516
14951,1842,164.01813972907615,58.849284347301506,7423237,0.00042498111724853516
14952,1842,164.01813972907615,58.849284347301506,7423237,0.00042498111724853516
14953,1842,164.01813972907615,58.849284347301506,7423237,0.00042498111724853516
14954,1884,163.18927369329148,58.30312416426487,6027496,5.296003109833691e-06
14955,1926,163.26973324700253,59.00691869341929,6024966,3.3687740597088123e-07
14956,1926,163.26973324700253,59.00691869341929,6024966,3.3687740597088123e-07
14957,1926,163.26973324700253,59.00691869341929,6024966,3.3687740597088123e-07
14958,1974,163.1408537429021,58.59761871885492,6024701,6.768215371266706e-06
14959,2077,164.0177869466684,58.687382393858734,7423296,0.000723034143447876
14960,2077,164.0177869466684,58.687382393858734,7423296,0.000723034143447876
14961,2149,163.9717827745553,59.34277376066717,7422992,0.0004025399684906006
14962,2149,163.9717827745553,59.34277376066717,7422992,0.0004025399684906006
14963,2150,163.44961713574855,58.75920391504247,6025057,5.6102799135260284e-05
14964,2154,163.23969408687037,58.87755786563101,6024980,0.00012916326522827148
14965,2201,163.20732139479875,58.782306413040985,6024683,0.0002394169569015503
14966,2201,163.20732139479875,58.782306413040985,6024683,0.0002394169569015503
14967,2237,163.29885681701046,58.68529566877574,6025042,1.048190733854426e-05
14968,2255,164.47539589247728,59.08376941111204,7423177,3.502863819448976e-06
14969,2255,164.47539589247728,59.08376941111204,7423177,3.502863819448976e-06
14970,2255,164.47539589247728,59.08376941111204,7423177,3.502863819448976e-06
14971,2255,164.47539589247728,59.08376941111204,7423177,3.502863819448976e-06
14972,2255,164.47539589247728,59.08376941111204,7423177,3.502863819448976e-06
14973,2274,164.20021820643618,59.449487447171556,7422327,0.000679314136505127
14974,2278,164.65016718526215,59.48313457613005,7422456,2.5768465548026143e-06
14975,2278,164.65016718526215,59.48313457613005,7422456,2.5768465548026143e-06
14976,2278,164.65016718526215,59.48313457613005,7422456,2.5768465548026143e-06
14977,2327,164.49659627603026,59.234746601387734,7423130,3.585690535601316e-07
14978,2371,164.7406088034328,59.36195187511796,7422805,1.2649545169551857e-05
14979,2371,164.7406088034328,59.36195187511796,7422805,1.2649545169551857e-05
14980,2371,164.7406088034328,59.36195187511796,7422805,1.2649545169551857e-05
14981,2372,163.53795199597596,59.01770320528991,6025002,1.2197917840239825e-06
14982,2372,163.53795199597596,59.01770320528991,6025002,1.2197917840239825e-06
14983,2372,163.53795199597596,59.01770320528991,6025002,1.2197917840239825e-06
14984,2372,163.53795199597596,59.01770320528991,6025002,1.2197917840239825e-06
14985,2372,163.53795199597596,59.01770320528991,6025002,1.2197917840239825e-06
14986,2372,163.53795199597596,59.01770320528991,6025002,1.2197917840239825e-06
14987,2372,163.53795199597596,59.01770320528991,6025002,1.2197917840239825e-06
14988,2372,163.53795199597596,59.01770320528991,6025002,1.2197917840239825e-06
14989,2380,164.75968214928022,59.07777774978425,7423552,6.226478603821306e-07
14990,2380,164.75968214928022,59.07777774978425,7423552,6.226478603821306e-07
